,Date,Region,Confirmed,Deaths,Recovered
31967,08/18/2020,Syria,1844,73,425
31968,08/18/2020,Taiwan,486,7,450
31969,08/18/2020,Tajikistan,8131,65,6935
31970,08/18/2020,Tanzania,509,21,183
31971,08/18/2020,Thailand,3382,58,3199
31972,08/18/2020,Timor-Leste,25,0,24
31973,08/18/2020,Togo,1173,27,868
31974,08/18/2020,Trinidad and Tobago,629,12,140
31975,08/18/2020,Tunisia,2314,57,1370
31976,08/18/2020,Turkey,251805,6016,232913
31977,08/18/2020,UK,322177,41466,1493
31978,08/18/2020,US,5483388,171821,1898159
31979,08/18/2020,Uganda,1603,15,1165
31980,08/18/2020,Ukraine,96653,2152,50508
31981,08/18/2020,United Arab Emirates,64906,366,57909
31982,08/18/2020,Uruguay,1485,40,1219
31983,08/18/2020,Uzbekistan,36352,242,32062
31984,08/18/2020,Venezuela,35697,297,24561
31985,08/18/2020,Vietnam,989,26,526
31986,08/18/2020,West Bank and Gaza,17306,113,9939
31987,08/18/2020,Western Sahara,10,1,8
31988,08/18/2020,Yemen,1889,537,1052
31989,08/18/2020,Zambia,9981,264,8776
31990,08/18/2020,Zimbabwe,5378,141,4105
31991,08/19/2020,Afghanistan,37599,1375,27166
31992,08/19/2020,Albania,7812,234,3928
31993,08/19/2020,Algeria,39847,1402,27971
31994,08/19/2020,Andorra,1024,53,875
31995,08/19/2020,Angola,2015,92,698
31996,08/19/2020,Antigua and Barbuda,94,3,88
31997,08/19/2020,Argentina,312659,6330,228725
31998,08/19/2020,Armenia,42056,833,35226
31999,08/19/2020,Australia,24236,463,15247
32000,08/19/2020,Austria,24084,729,20958
32001,08/19/2020,Azerbaijan,34620,510,32363
32002,08/19/2020,Bahamas,1531,22,209
32003,08/19/2020,Bahrain,47950,178,44278
32004,08/19/2020,Bangladesh,285091,3781,165738
32005,08/19/2020,Barbados,155,7,123
32006,08/19/2020,Belarus,69801,622,67647
32007,08/19/2020,Belgium,79479,9969,18078
32008,08/19/2020,Belize,553,4,38
32009,08/19/2020,Benin,2095,39,1690
32010,08/19/2020,Bhutan,147,0,103
32011,08/19/2020,Bolivia,105050,4233,39965
32012,08/19/2020,Bosnia and Herzegovina,16691,507,10711
32013,08/19/2020,Botswana,1308,3,136
32014,08/19/2020,Brazil,3456652,111100,2801931
32015,08/19/2020,Brunei,143,3,139
32016,08/19/2020,Bulgaria,14820,527,9931
32017,08/19/2020,Burkina Faso,1285,55,1023
32018,08/19/2020,Burma,394,6,333
32019,08/19/2020,Burundi,422,1,336
32020,08/19/2020,Cabo Verde,3321,36,2442
32021,08/19/2020,Cambodia,273,0,253
32022,08/19/2020,Cameroon,18624,406,16540
32023,08/19/2020,Canada,125408,9095,111559
32024,08/19/2020,Central African Republic,4679,61,1755
32025,08/19/2020,Chad,971,76,868
32026,08/19/2020,Chile,390037,10578,364285
32027,08/19/2020,Colombia,502178,15979,326298
32028,08/19/2020,Comoros,406,7,393
32029,08/19/2020,Congo (Brazzaville),3850,77,1625
32030,08/19/2020,Congo (Kinshasa),9741,246,8895
32031,08/19/2020,Costa Rica,30409,321,9660
32032,08/19/2020,Croatia,7074,168,5386
32033,08/19/2020,Cuba,3482,88,2863
32034,08/19/2020,Cyprus,1385,20,878
32035,08/19/2020,Czech Republic,20798,404,15615
32036,08/19/2020,Denmark,16336,621,13921
32037,08/19/2020,Diamond Princess,712,13,651
32038,08/19/2020,Djibouti,5374,59,5216
32039,08/19/2020,Dominica,18,0,18
32040,08/19/2020,Dominican Republic,88127,1501,56760
32041,08/19/2020,Ecuador,104475,6146,87277
32042,08/19/2020,Egypt,96914,5197,62553
32043,08/19/2020,El Salvador,23717,633,11388
32044,08/19/2020,Equatorial Guinea,4892,83,2713
32045,08/19/2020,Eritrea,304,0,261
32046,08/19/2020,Estonia,2207,63,2002
32047,08/19/2020,Eswatini,4058,79,2611
32048,08/19/2020,Ethiopia,34058,600,13308
32049,08/19/2020,Fiji,28,1,20
32050,08/19/2020,Finland,7805,334,7100
32051,08/19/2020,France,256534,30434,84214
32052,08/19/2020,Gabon,8319,53,6614
32053,08/19/2020,Gambia,2288,77,435
32054,08/19/2020,Georgia,1361,17,1098
32055,08/19/2020,Germany,229706,9249,204454
32056,08/19/2020,Ghana,43094,256,40963
32057,08/19/2020,Greece,7684,235,1347
32058,08/19/2020,Grenada,24,0,24
32059,08/19/2020,Guatemala,64881,2467,53362
32060,08/19/2020,Guinea,8792,53,7574
32061,08/19/2020,Guinea-Bissau,2117,33,1015
32062,08/19/2020,Guyana,776,27,381
32063,08/19/2020,Haiti,7949,196,5337
32064,08/19/2020,Holy See,12,0,12
32065,08/19/2020,Honduras,52298,1608,7867
32066,08/19/2020,Hong Kong,4586,72,3779
32067,08/19/2020,Hungary,5002,609,3665
32068,08/19/2020,Iceland,2035,10,1903
32069,08/19/2020,India,2836925,53866,2096664
32070,08/19/2020,Indonesia,144945,6346,98657
32071,08/19/2020,Iran,350279,20125,302528
32072,08/19/2020,Iraq,188802,6121,134369
32073,08/19/2020,Ireland,27547,1775,23364
32074,08/19/2020,Israel,97969,781,73092
32075,08/19/2020,Italy,255278,35412,204506
32076,08/19/2020,Ivory Coast,17232,111,14422
32077,08/19/2020,Jamaica,1192,14,772
32078,08/19/2020,Japan,58728,1148,43786
32079,08/19/2020,Jordan,1482,11,1259
32080,08/19/2020,Kazakhstan,103815,1415,86450
32081,08/19/2020,Kenya,31015,506,17612
32082,08/19/2020,Kosovo,11545,390,7343
32083,08/19/2020,Kuwait,78145,507,69771
32084,08/19/2020,Kyrgyzstan,42325,1498,35197
32085,08/19/2020,Laos,22,0,19
32086,08/19/2020,Latvia,1326,33,1093
32087,08/19/2020,Lebanon,10347,109,2928
32088,08/19/2020,Lesotho,946,30,271
32089,08/19/2020,Liberia,1282,82,803
32090,08/19/2020,Libya,9463,169,1018
32091,08/19/2020,Liechtenstein,98,1,88
32092,08/19/2020,Lithuania,2496,81,1739
32093,08/19/2020,Luxembourg,7566,124,6813
32094,08/19/2020,MS Zaandam,9,2,0
32095,08/19/2020,Macau,46,0,46
32096,08/19/2020,Madagascar,14074,173,12921
32097,08/19/2020,Mainland China,84895,4634,79741
32098,08/19/2020,Malawi,5240,164,2857
32099,08/19/2020,Malaysia,9235,125,8925
32100,08/19/2020,Maldives,6225,24,3788
32101,08/19/2020,Mali,2667,125,1993
32102,08/19/2020,Malta,1470,9,784
32103,08/19/2020,Mauritania,6829,158,6094
32104,08/19/2020,Mauritius,346,10,334
32105,08/19/2020,Mexico,537031,58481,438375
32106,08/19/2020,Moldova,31415,914,21885
32107,08/19/2020,Monaco,148,4,114
32108,08/19/2020,Mongolia,298,0,281
32109,08/19/2020,Montenegro,4174,80,3127
32110,08/19/2020,Morocco,46313,743,31576
32111,08/19/2020,Mozambique,3045,19,1291
32112,08/19/2020,Namibia,4665,39,2426
32113,08/19/2020,Nepal,28938,120,17700
32114,08/19/2020,Netherlands,66218,6204,448
32115,08/19/2020,New Zealand,1654,22,1531
32116,08/19/2020,Nicaragua,4311,133,2913
32117,08/19/2020,Niger,1167,69,1079
32118,08/19/2020,Nigeria,50488,985,37304
32119,08/19/2020,North Macedonia,13076,551,9625
32120,08/19/2020,Norway,10162,262,8857
32121,08/19/2020,Oman,83606,603,78188
32122,08/19/2020,Pakistan,290445,6201,272128
32123,08/19/2020,Panama,83754,1827,58274
32124,08/19/2020,Papua New Guinea,347,3,110
32125,08/19/2020,Paraguay,11133,165,6582
32126,08/19/2020,Peru,549321,26658,377453
32127,08/19/2020,Philippines,173774,2795,113481
32128,08/19/2020,Poland,58611,1913,40099
32129,08/19/2020,Portugal,54701,1786,40129
32130,08/19/2020,Qatar,115956,193,112658
32131,08/19/2020,Romania,73617,3106,33566
32132,08/19/2020,Russia,935066,15951,747802
32133,08/19/2020,Rwanda,2644,10,1698
32134,08/19/2020,Saint Kitts and Nevis,17,0,17
32135,08/19/2020,Saint Lucia,26,0,25
32136,08/19/2020,Saint Vincent and the Grenadines,58,0,56
32137,08/19/2020,San Marino,704,42,657
32138,08/19/2020,Sao Tome and Principe,885,15,826
32139,08/19/2020,Saudi Arabia,302686,3506,274091
32140,08/19/2020,Senegal,12446,258,7877
32141,08/19/2020,Serbia,30048,684,0
32142,08/19/2020,Seychelles,132,0,126
32143,08/19/2020,Sierra Leone,1961,69,1531
32144,08/19/2020,Singapore,56031,27,52810
32145,08/19/2020,Slovakia,3022,33,1997
32146,08/19/2020,Slovenia,2493,129,2079
32147,08/19/2020,Somalia,3265,93,2396
32148,08/19/2020,South Africa,596060,12423,491441
32149,08/19/2020,South Korea,16346,307,14063
32150,08/19/2020,South Sudan,2494,47,1290
32151,08/19/2020,Spain,370867,28797,150376
32152,08/19/2020,Sri Lanka,2902,11,2760
32153,08/19/2020,Sudan,12546,808,6429
32154,08/19/2020,Suriname,3295,54,2227
32155,08/19/2020,Sweden,85411,5802,0
32156,08/19/2020,Switzerland,38760,1996,33500
32157,08/19/2020,Syria,1927,78,445
32158,08/19/2020,Taiwan,486,7,457
32159,08/19/2020,Tajikistan,8166,65,6971
32160,08/19/2020,Tanzania,509,21,183
32161,08/19/2020,Thailand,3382,58,3199
32162,08/19/2020,Timor-Leste,25,0,25
32163,08/19/2020,Togo,1190,27,875
32164,08/19/2020,Trinidad and Tobago,686,12,140
32165,08/19/2020,Tunisia,2427,60,1395
32166,08/19/2020,Turkey,253108,6039,233915
32167,08/19/2020,UK,323008,41483,1495
32168,08/19/2020,US,5529824,173177,1925049
32169,08/19/2020,Uganda,1656,16,1188
32170,08/19/2020,Ukraine,98658,2182,51358
32171,08/19/2020,United Arab Emirates,65341,367,58022
32172,08/19/2020,Uruguay,1493,40,1228
32173,08/19/2020,Uzbekistan,37112,248,32944
32174,08/19/2020,Venezuela,36868,303,25416
32175,08/19/2020,Vietnam,994,25,533
32176,08/19/2020,West Bank and Gaza,17606,119,10312
32177,08/19/2020,Western Sahara,10,1,8
32178,08/19/2020,Yemen,1892,539,1055
32179,08/19/2020,Zambia,10218,269,9126
32180,08/19/2020,Zimbabwe,5643,150,4442
32181,08/20/2020,Afghanistan,37856,1385,27681
32182,08/20/2020,Albania,7967,238,3986
32183,08/20/2020,Algeria,40258,1411,28281
32184,08/20/2020,Andorra,1024,53,875
32185,08/20/2020,Angola,2044,93,742
32186,08/20/2020,Antigua and Barbuda,94,3,89
32187,08/20/2020,Argentina,320884,6517,233651
32188,08/20/2020,Armenia,42319,836,35476
32189,08/20/2020,Australia,24407,472,17852
32190,08/20/2020,Austria,24431,729,21093
32191,08/20/2020,Azerbaijan,34759,510,32511
32192,08/20/2020,Bahamas,1610,23,211
32193,08/20/2020,Bahrain,48303,179,44628
32194,08/20/2020,Bangladesh,287959,3822,168991
32195,08/20/2020,Barbados,156,7,123
32196,08/20/2020,Belarus,69950,627,67929
32197,08/20/2020,Belgium,80178,9976,18131
32198,08/20/2020,Belize,605,5,38
32199,08/20/2020,Benin,2095,39,1705
32200,08/20/2020,Bhutan,153,0,108
32201,08/20/2020,Bolivia,106065,4305,41111
32202,08/20/2020,Bosnia and Herzegovina,17029,515,10881
32203,08/20/2020,Botswana,1308,3,136
32204,08/20/2020,Brazil,3501975,112304,2844318
32205,08/20/2020,Brunei,143,3,139
32206,08/20/2020,Bulgaria,14962,532,10087
32207,08/20/2020,Burkina Faso,1297,55,1034
32208,08/20/2020,Burma,399,6,333
32209,08/20/2020,Burundi,422,1,336
32210,08/20/2020,Cabo Verde,3368,37,2462
32211,08/20/2020,Cambodia,273,0,253
32212,08/20/2020,Cameroon,18762,408,16540
32213,08/20/2020,Canada,125625,9097,111811
32214,08/20/2020,Central African Republic,4679,61,1755
32215,08/20/2020,Chad,972,76,869
32216,08/20/2020,Chile,391849,10671,366063
32217,08/20/2020,Colombia,513719,16183,339124
32218,08/20/2020,Comoros,417,7,396
32219,08/20/2020,Congo (Brazzaville),3850,77,1625
32220,08/20/2020,Congo (Kinshasa),9757,247,8895
32221,08/20/2020,Costa Rica,31075,333,9939
32222,08/20/2020,Croatia,7329,168,5472
32223,08/20/2020,Cuba,3565,88,2894
32224,08/20/2020,Cyprus,1395,20,878
32225,08/20/2020,Czech Republic,21045,406,15886
32226,08/20/2020,Denmark,16453,621,14057
32227,08/20/2020,Diamond Princess,712,13,651
32228,08/20/2020,Djibouti,5374,59,5216
32229,08/20/2020,Dominica,18,0,18
32230,08/20/2020,Dominican Republic,89010,1505,57734
32231,08/20/2020,Ecuador,105508,6200,87660
32232,08/20/2020,Egypt,97025,5212,63462
32233,08/20/2020,El Salvador,23964,640,11558
32234,08/20/2020,Equatorial Guinea,4892,83,2713
32235,08/20/2020,Eritrea,306,0,274
32236,08/20/2020,Estonia,2227,63,2009
32237,08/20/2020,Eswatini,4110,81,2643
32238,08/20/2020,Ethiopia,35836,620,13536
32239,08/20/2020,Fiji,28,1,20
32240,08/20/2020,Finland,7842,334,7100
32241,08/20/2020,France,256534,30434,84214
32242,08/20/2020,Gabon,8319,53,6614
32243,08/20/2020,Gambia,2401,81,435
32244,08/20/2020,Georgia,1370,17,1108
32245,08/20/2020,Germany,231292,9263,205359
32246,08/20/2020,Ghana,43260,261,41276
32247,08/20/2020,Greece,7934,235,1347
32248,08/20/2020,Grenada,24,0,24
32249,08/20/2020,Guatemala,65983,2506,54351
32250,08/20/2020,Guinea,8876,53,7628
32251,08/20/2020,Guinea-Bissau,2149,33,1015
32252,08/20/2020,Guyana,846,29,399
32253,08/20/2020,Haiti,7997,196,5447
32254,08/20/2020,Holy See,12,0,12
32255,08/20/2020,Honduras,52819,1619,8082
32256,08/20/2020,Hong Kong,4604,75,3827
32257,08/20/2020,Hungary,5046,609,3678
32258,08/20/2020,Iceland,2040,10,1913
32259,08/20/2020,India,2905825,54849,2158946
32260,08/20/2020,Indonesia,147211,6418,100674
32261,08/20/2020,Iran,352558,20264,304236
32262,08/20/2020,Iraq,192797,6208,137200
32263,08/20/2020,Ireland,27676,1776,23364
32264,08/20/2020,Israel,99599,795,74579
32265,08/20/2020,Italy,256118,35418,204686
32266,08/20/2020,Ivory Coast,17249,112,14611
32267,08/20/2020,Jamaica,1290,15,788
32268,08/20/2020,Japan,59900,1157,45110
32269,08/20/2020,Jordan,1498,11,1261
32270,08/20/2020,Kazakhstan,104071,1415,87920
32271,08/20/2020,Kenya,31441,516,17869
32272,08/20/2020,Kosovo,11545,390,7343
32273,08/20/2020,Kuwait,78767,509,70642
32274,08/20/2020,Kyrgyzstan,42507,1498,35486
32275,08/20/2020,Laos,22,0,19
32276,08/20/2020,Latvia,1327,33,1093
32277,08/20/2020,Lebanon,10952,113,3040
32278,08/20/2020,Lesotho,996,30,423
32279,08/20/2020,Liberia,1284,82,803
32280,08/20/2020,Libya,9707,173,1047
32281,08/20/2020,Liechtenstein,99,1,88
32282,08/20/2020,Lithuania,2528,82,1747
32283,08/20/2020,Luxembourg,7637,124,6903
32284,08/20/2020,MS Zaandam,9,2,0
32285,08/20/2020,Macau,46,0,46
32286,08/20/2020,Madagascar,14154,177,13038
32287,08/20/2020,Mainland China,84917,4634,79790
32288,08/20/2020,Malawi,5282,165,2883
32289,08/20/2020,Malaysia,9240,125,8932
32290,08/20/2020,Maldives,6370,24,3915
32291,08/20/2020,Mali,2667,125,1993
32292,08/20/2020,Malta,1510,9,802
32293,08/20/2020,Mauritania,6848,158,6123
32294,08/20/2020,Mauritius,346,10,334
32295,08/20/2020,Mexico,543806,59106,442782
32296,08/20/2020,Moldova,31937,921,21885
32297,08/20/2020,Monaco,150,4,115
32298,08/20/2020,Mongolia,298,0,283
32299,08/20/2020,Montenegro,4229,81,3186
32300,08/20/2020,Morocco,47638,775,32806
32301,08/20/2020,Mozambique,3115,20,1380
32302,08/20/2020,Namibia,4912,41,2442
32303,08/20/2020,Nepal,29645,126,17964
32304,08/20/2020,Netherlands,66843,6215,461
32305,08/20/2020,New Zealand,1665,22,1538
32306,08/20/2020,Nicaragua,4311,133,2913
32307,08/20/2020,Niger,1169,69,1082
32308,08/20/2020,Nigeria,50964,992,37569
32309,08/20/2020,North Macedonia,13194,554,9752
32310,08/20/2020,Norway,10197,264,9150
32311,08/20/2020,Oman,83769,609,78386
32312,08/20/2020,Pakistan,290958,6209,272804
32313,08/20/2020,Panama,83855,1844,59174
32314,08/20/2020,Papua New Guinea,361,4,198
32315,08/20/2020,Paraguay,11817,170,6783
32316,08/20/2020,Peru,558420,26834,380730
32317,08/20/2020,Philippines,178022,2883,114114
32318,08/20/2020,Poland,59378,1925,40481
32319,08/20/2020,Portugal,54992,1788,40264
32320,08/20/2020,Qatar,116224,193,112924
32321,08/20/2020,Romania,74963,3154,34196
32322,08/20/2020,Russia,939833,16058,753868
32323,08/20/2020,Rwanda,2717,11,1705
32324,08/20/2020,Saint Kitts and Nevis,17,0,17
32325,08/20/2020,Saint Lucia,26,0,25
32326,08/20/2020,Saint Vincent and the Grenadines,58,0,56
32327,08/20/2020,San Marino,704,42,657
32328,08/20/2020,Sao Tome and Principe,888,15,829
32329,08/20/2020,Saudi Arabia,303973,3548,275476
32330,08/20/2020,Senegal,12559,261,8050
32331,08/20/2020,Serbia,30209,689,0
32332,08/20/2020,Seychelles,132,0,126
32333,08/20/2020,Sierra Leone,1969,69,1536
32334,08/20/2020,Singapore,56099,27,53119
32335,08/20/2020,Slovakia,3102,33,2014
32336,08/20/2020,Slovenia,2536,129,2079
32337,08/20/2020,Somalia,3265,93,2396
32338,08/20/2020,South Africa,599940,12618,497169
32339,08/20/2020,South Korea,16670,309,14120
32340,08/20/2020,South Sudan,2494,47,1290
32341,08/20/2020,Spain,377906,28813,150376
32342,08/20/2020,Sri Lanka,2918,11,2765
32343,08/20/2020,Sudan,12582,812,6456
32344,08/20/2020,Suriname,3366,55,2383
32345,08/20/2020,Sweden,85810,5805,0
32346,08/20/2020,Switzerland,39026,1998,33900
32347,08/20/2020,Syria,2008,82,460
32348,08/20/2020,Taiwan,486,7,457
32349,08/20/2020,Tajikistan,8203,66,7006
32350,08/20/2020,Tanzania,509,21,183
32351,08/20/2020,Thailand,3389,58,3218
32352,08/20/2020,Timor-Leste,25,0,25
32353,08/20/2020,Togo,1212,27,878
32354,08/20/2020,Trinidad and Tobago,767,12,140
32355,08/20/2020,Tunisia,2543,63,1397
32356,08/20/2020,Turkey,254520,6058,234797
32357,08/20/2020,UK,324203,41489,1544
32358,08/20/2020,US,5573847,174255,1947035
32359,08/20/2020,Uganda,1750,19,1194
32360,08/20/2020,Ukraine,100810,2225,52086
32361,08/20/2020,United Arab Emirates,65802,369,58153
32362,08/20/2020,Uruguay,1506,41,1242
32363,08/20/2020,Uzbekistan,37547,252,33261
32364,08/20/2020,Venezuela,37567,311,26330
32365,08/20/2020,Vietnam,1007,25,542
32366,08/20/2020,West Bank and Gaza,17989,120,10682
32367,08/20/2020,Western Sahara,10,1,8
32368,08/20/2020,Yemen,1899,541,1058
32369,08/20/2020,Zambia,10372,274,9126
32370,08/20/2020,Zimbabwe,5745,151,4525
32371,08/21/2020,Afghanistan,37894,1385,28016
32372,08/21/2020,Albania,8119,240,4096
32373,08/21/2020,Algeria,40667,1418,28587
32374,08/21/2020,Andorra,1045,53,875
32375,08/21/2020,Angola,2068,94,804
32376,08/21/2020,Antigua and Barbuda,94,3,89
32377,08/21/2020,Argentina,329043,6730,239806
32378,08/21/2020,Armenia,42477,842,35693
32379,08/21/2020,Australia,24602,485,18458
32380,08/21/2020,Austria,24762,730,21260
32381,08/21/2020,Azerbaijan,34921,512,32682
32382,08/21/2020,Bahamas,1703,27,221
32383,08/21/2020,Bahrain,48661,181,45166
32384,08/21/2020,Bangladesh,290360,3861,172615
32385,08/21/2020,Barbados,157,7,124
32386,08/21/2020,Belarus,70111,632,68256
32387,08/21/2020,Belgium,80894,9985,18165
32388,08/21/2020,Belize,648,5,43
32389,08/21/2020,Benin,2095,39,1705
32390,08/21/2020,Bhutan,154,0,110
32391,08/21/2020,Bolivia,107435,4366,42141
32392,08/21/2020,Bosnia and Herzegovina,17396,526,11157
32393,08/21/2020,Botswana,1308,3,136
32394,08/21/2020,Brazil,3532330,113358,2855558
32395,08/21/2020,Brunei,143,3,139
32396,08/21/2020,Bulgaria,15131,539,10282
32397,08/21/2020,Burkina Faso,1297,55,1034
32398,08/21/2020,Burma,435,6,337
32399,08/21/2020,Burundi,426,1,336
32400,08/21/2020,Cabo Verde,3412,37,2498
32401,08/21/2020,Cambodia,273,0,263
32402,08/21/2020,Cameroon,18762,408,16540
32403,08/21/2020,Canada,126319,9110,112381
32404,08/21/2020,Central African Republic,4679,61,1755
32405,08/21/2020,Chad,981,76,869
32406,08/21/2020,Chile,393769,10723,367897
32407,08/21/2020,Colombia,522138,16568,348940
32408,08/21/2020,Comoros,417,7,396
32409,08/21/2020,Congo (Brazzaville),3850,77,1625
32410,08/21/2020,Congo (Kinshasa),9802,248,8920
32411,08/21/2020,Costa Rica,32134,340,10159
32412,08/21/2020,Croatia,7594,169,5584
32413,08/21/2020,Cuba,3582,89,2951
32414,08/21/2020,Cyprus,1406,20,878
32415,08/21/2020,Czech Republic,21551,411,16040
32416,08/21/2020,Denmark,16525,621,14258
32417,08/21/2020,Diamond Princess,712,13,651
32418,08/21/2020,Djibouti,5382,60,5233
32419,08/21/2020,Dominica,18,0,18
32420,08/21/2020,Dominican Republic,89867,1533,59132
32421,08/21/2020,Ecuador,106481,6248,87730
32422,08/21/2020,Egypt,97148,5231,64318
32423,08/21/2020,El Salvador,24200,646,11781
32424,08/21/2020,Equatorial Guinea,4926,83,2713
32425,08/21/2020,Eritrea,306,0,274
32426,08/21/2020,Estonia,2244,63,2011
32427,08/21/2020,Eswatini,4128,81,2682
32428,08/21/2020,Ethiopia,37665,637,13913
32429,08/21/2020,Fiji,28,1,20
32430,08/21/2020,Finland,7871,334,7100
32431,08/21/2020,France,271960,30508,84981
32432,08/21/2020,Gabon,8388,53,6734
32433,08/21/2020,Gambia,2437,84,455
32434,08/21/2020,Georgia,1385,17,1128
32435,08/21/2020,Germany,233029,9266,206656
32436,08/21/2020,Ghana,43325,261,41408
32437,08/21/2020,Greece,8138,238,1347
32438,08/21/2020,Grenada,24,0,24
32439,08/21/2020,Guatemala,66941,2532,55314
32440,08/21/2020,Guinea,8932,53,7648
32441,08/21/2020,Guinea-Bissau,2149,33,1015
32442,08/21/2020,Guyana,881,30,433
32443,08/21/2020,Haiti,8016,196,5447
32444,08/21/2020,Holy See,12,0,12
32445,08/21/2020,Honduras,53381,1632,8271
32446,08/21/2020,Hong Kong,4631,75,3900
32447,08/21/2020,Hungary,5098,611,3681
32448,08/21/2020,Iceland,2050,10,1920
32449,08/21/2020,India,2975701,55794,2222577
32450,08/21/2020,Indonesia,149408,6500,102991
32451,08/21/2020,Iran,354764,20376,305866
32452,08/21/2020,Iraq,197085,6283,140446
32453,08/21/2020,Ireland,27755,1776,23364
32454,08/21/2020,Israel,100716,809,77785
32455,08/21/2020,Italy,257065,35427,204960
32456,08/21/2020,Ivory Coast,17310,112,14820
32457,08/21/2020,Jamaica,1346,16,788
32458,08/21/2020,Japan,60949,1175,46264
32459,08/21/2020,Jordan,1532,11,1262
32460,08/21/2020,Kazakhstan,104313,1415,89712
32461,08/21/2020,Kenya,31763,532,18157
32462,08/21/2020,Kosovo,12168,448,8149
32463,08/21/2020,Kuwait,79269,511,71264
32464,08/21/2020,Kyrgyzstan,42703,1055,35831
32465,08/21/2020,Laos,22,0,20
32466,08/21/2020,Latvia,1330,33,1093
32467,08/21/2020,Lebanon,11580,116,3204
32468,08/21/2020,Lesotho,1015,30,472
32469,08/21/2020,Liberia,1285,82,803
32470,08/21/2020,Libya,10121,180,1053
32471,08/21/2020,Liechtenstein,99,1,88
32472,08/21/2020,Lithuania,2564,83,1755
32473,08/21/2020,Luxembourg,7704,124,6969
32474,08/21/2020,MS Zaandam,9,2,0
32475,08/21/2020,Macau,46,0,46
32476,08/21/2020,Madagascar,14218,178,13206
32477,08/21/2020,Mainland China,84939,4634,79847
32478,08/21/2020,Malawi,5322,166,2929
32479,08/21/2020,Malaysia,9249,125,8945
32480,08/21/2020,Maldives,6564,26,4012
32481,08/21/2020,Mali,2688,125,2007
32482,08/21/2020,Malta,1546,10,854
32483,08/21/2020,Mauritania,6885,158,6186
32484,08/21/2020,Mauritius,346,10,334
32485,08/21/2020,Mexico,549734,59610,448344
32486,08/21/2020,Moldova,32484,929,22683
32487,08/21/2020,Monaco,154,4,116
32488,08/21/2020,Mongolia,298,0,288
32489,08/21/2020,Montenegro,4277,82,3281
32490,08/21/2020,Morocco,49247,817,34199
32491,08/21/2020,Mozambique,3195,20,1406
32492,08/21/2020,Namibia,5227,42,2457
32493,08/21/2020,Nepal,30483,137,18214
32494,08/21/2020,Netherlands,67456,6219,600
32495,08/21/2020,New Zealand,1671,22,1538
32496,08/21/2020,Nicaragua,4311,133,2913
32497,08/21/2020,Niger,1172,69,1083
32498,08/21/2020,Nigeria,51304,996,37885
32499,08/21/2020,North Macedonia,13308,557,9977
32500,08/21/2020,Norway,10275,264,9150
32501,08/21/2020,Oman,83769,609,78386
32502,08/21/2020,Pakistan,291588,6219,273579
32503,08/21/2020,Panama,84392,1859,59722
32504,08/21/2020,Papua New Guinea,361,4,198
32505,08/21/2020,Paraguay,12536,182,7007
32506,08/21/2020,Peru,567059,27034,380730
32507,08/21/2020,Philippines,182365,2940,114519
32508,08/21/2020,Poland,60281,1938,41029
32509,08/21/2020,Portugal,55211,1792,40473
32510,08/21/2020,Qatar,116481,193,113216
32511,08/21/2020,Romania,76355,3196,34523
32512,08/21/2020,Russia,944671,16148,759639
32513,08/21/2020,Rwanda,2780,11,1712
32514,08/21/2020,Saint Kitts and Nevis,17,0,17
32515,08/21/2020,Saint Lucia,26,0,25
32516,08/21/2020,Saint Vincent and the Grenadines,58,0,56
32517,08/21/2020,San Marino,704,42,657
32518,08/21/2020,Sao Tome and Principe,891,15,830
32519,08/21/2020,Saudi Arabia,305186,3580,277067
32520,08/21/2020,Senegal,12689,262,8165
32521,08/21/2020,Serbia,30378,692,0
32522,08/21/2020,Seychelles,132,0,126
32523,08/21/2020,Sierra Leone,1972,69,1542
32524,08/21/2020,Singapore,56216,27,53651
32525,08/21/2020,Slovakia,3225,33,2045
32526,08/21/2020,Slovenia,2574,130,2079
32527,08/21/2020,Somalia,3265,93,2396
32528,08/21/2020,South Africa,603338,12843,500102
32529,08/21/2020,South Korea,17002,309,14169
32530,08/21/2020,South Sudan,2497,47,1290
32531,08/21/2020,Spain,386054,28838,150376
32532,08/21/2020,Sri Lanka,2941,11,2789
32533,08/21/2020,Sudan,12623,812,6476
32534,08/21/2020,Suriname,3460,56,2498
32535,08/21/2020,Sweden,86068,5810,0
32536,08/21/2020,Switzerland,39332,2000,33900
32537,08/21/2020,Syria,2073,83,475
32538,08/21/2020,Taiwan,487,7,457
32539,08/21/2020,Tajikistan,8241,66,7040
32540,08/21/2020,Tanzania,509,21,183
32541,08/21/2020,Thailand,3390,58,3219
32542,08/21/2020,Timor-Leste,25,0,25
32543,08/21/2020,Togo,1239,27,891
32544,08/21/2020,Trinidad and Tobago,864,12,162
32545,08/21/2020,Tunisia,2607,64,1420
32546,08/21/2020,Turkey,255723,6080,235569
32547,08/21/2020,UK,325263,41491,1544
32548,08/21/2020,US,5622540,175370,1965056
32549,08/21/2020,Uganda,1848,19,1199
32550,08/21/2020,Ukraine,102948,2248,52769
32551,08/21/2020,United Arab Emirates,66193,370,58296
32552,08/21/2020,Uruguay,1516,42,1249
32553,08/21/2020,Uzbekistan,38074,260,33989
32554,08/21/2020,Venezuela,38219,317,27306
32555,08/21/2020,Vietnam,1009,25,545
32556,08/21/2020,West Bank and Gaza,18313,122,11102
